ObjetId,Descriptif,DATE,NOTATEUR,NMASSIF,NUM_PLAC,ETAT_SAN,G,REC_SUP2,REC_LIGN,DIST_MAX,R_MAX,Coupe2020,REMARQUE,MORTAL01,MRAMIF01,VISIH_01,MORTAL02,MRAMIF02,VISIH_02,MORTAL03,MRAMIF03,VISIH_03,MORTAL04,MRAMIF04,VISIH_04,MORTAL05,MRAMIF05,VISIH_05,MORTAL06,MRAMIF06,VISIH_06,MORTAL07,MRAMIF07,VISIH_07,MORTAL08,MRAMIF08,VISIH_08,MORTAL09,MRAMIF09,VISIH_09,MORTAL10,MRAMIF10,VISIH_10,MORTAL11,MRAMIF11,VISIH_11,MORTAL12,MRAMIF12,VISIH_12,MORTAL13,MRAMIF13,VISIH_13,MORTAL14,MRAMIF14,VISIH_14,MORTAL15,MRAMIF15,VISIH_15,MORTAL16,MRAMIF16,VISIH_16,MORTAL17,MRAMIF17,VISIH_17,MORTAL18,MRAMIF18,VISIH_18,MORTAL19,MRAMIF19,VISIH_19,MORTAL20,MRAMIF20,VISIH_20,geometry,filename,uuid,CCOD_FRT,CCOD_UG,CCOD_PRF,A,B,C,D,E,F,prop_EF,prop_DEF,etat_sanit
151.0,20220704_43_ng,04-07-2022,girardot,SAINTEUT,179,3: 75 - 100 %,24,4,4,40.0,40,NON,rase prevue en 2022 2023,5.0,5.0,F,4.0,4.0,F,4.0,4.0,F,4.0,4.0,F,4.0,5.0,F,5.0,5.0,F,5.0,5.0,F,2.0,3.0,F,1.0,2.0,F,4.0,4.0,F,4.0,5.0,F,3.0,3.0,F,3.0,4.0,F,0.0,2.0,F,4.0,5.0,F,2.0,3.0,F,4.0,4.0,F,4.0,4.0,F,5.0,4.0,F,4.0,5.0,F,POINT (653349.5725847979 6836751.728327344),DSF_CHT_01_2022_20220704_43_ng_shp.zip,0xdec48fc40aeecec3,SAINTEUT,a,2,0,0,2,2,1,15,0.8,0.9,3
152.0,20220704_43_ng,04-07-2022,girardot,SAINTEUT,182,3: 75 - 100 %,27,5,5,40.0,40,NON,,5.0,5.0,F,3.0,3.0,F,5.0,4.0,F,2.0,3.0,F,2.0,4.0,F,4.0,4.0,F,5.0,5.0,F,5.0,5.0,F,2.0,3.0,F,3.0,2.0,F,2.0,2.0,F,1.0,1.0,F,1.0,2.0,F,1.0,2.0,F,0.0,0.0,F,1.0,3.0,F,1.0,3.0,F,4.0,4.0,F,4.0,4.0,F,4.0,4.0,F,POINT (653682.7186664239 6836439.249137151),DSF_CHT_01_2022_20220704_43_ng_shp.zip,0xa190d95636972b9a,SAINTEUT,a,5,1,1,2,6,2,8,0.5,0.8,2
153.0,20220704_43_ng,04-07-2022,girardot,SAINTEUT,183,3: 75 - 100 %,18,5,5,40.0,40,NON,rase prevue 2022-2023,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,4.0,F,4.0,4.0,F,4.0,4.0,F,4.0,3.0,F,5.0,5.0,F,5.0,5.0,F,4.0,3.0,F,5.0,5.0,F,4.0,4.0,F,5.0,5.0,F,5.0,4.0,F,4.0,5.0,F,4.0,5.0,F,5.0,5.0,F,POINT (653738.883809978 6836427.651876494),DSF_CHT_01_2022_20220704_43_ng_shp.zip,0x8e010acf0e5e78e2,SAINTEUT,a,5,0,0,0,0,0,20,1.0,1.0,3
154.0,20220704_43_ng,04-07-2022,girardot,SAINTEUT,181,3: 75 - 100 %,29,5,5,40.0,40,NON,rase en 2022 2023,5.0,5.0,F,4.0,4.0,F,5.0,4.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,4.0,4.0,F,4.0,4.0,F,1.0,3.0,F,5.0,5.0,F,3.0,3.0,F,5.0,5.0,F,5.0,5.0,F,4.0,4.0,F,4.0,3.0,F,4.0,3.0,F,5.0,5.0,F,4.0,4.0,F,5.0,5.0,F,5.0,5.0,F,POINT (653726.5917325113 6836457.534171),DSF_CHT_01_2022_20220704_43_ng_shp.zip,0x71713365cee1463e,SAINTEUT,a,2,0,0,0,1,1,18,0.95,1.0,3
53.0,20220704_7_MS,04-07-2022,sych,CARN,901,0: 0 - 20 %,33,4,4,17.0,20,NON,,1.0,1.0,F,2.0,1.0,F,0.0,1.0,F,1.0,1.0,F,1.0,1.0,F,1.0,0.0,F,1.0,1.0,F,1.0,1.0,F,0.0,0.0,F,2.0,2.0,F,0.0,1.0,F,1.0,2.0,F,1.0,0.0,F,0.0,0.0,F,1.0,0.0,F,1.0,1.0,F,0.0,1.0,F,1.0,2.0,F,1.0,2.0,F,1.0,0.0,F,POINT (649844.316007332 6891544.7735337475),DSF_CHT_01_2022_20220704_7_MS_shp.zip,0x4a0ca1a7be04c9b6,CARN,a,27,2,13,4,1,0,0,0.0,0.05,0
55.0,20220704_7_MS,04-07-2022,sych,CARN,902,0: 0 - 20 %,34,4,4,24.0,30,NON,,1.0,1.0,F,1.0,2.0,F,1.0,2.0,F,1.0,1.0,F,1.0,2.0,F,1.0,1.0,F,1.0,0.0,F,2.0,2.0,F,1.0,1.0,F,0.0,1.0,F,1.0,2.0,F,1.0,0.0,F,1.0,1.0,F,1.0,1.0,F,0.0,1.0,F,2.0,1.0,F,3.0,3.0,F,1.0,1.0,F,0.0,1.0,F,2.0,2.0,F,POINT (649911.4770126346 6891743.150573613),DSF_CHT_01_2022_20220704_7_MS_shp.zip,0x5f2b9edbf048afc4,CARN,u,26,0,12,5,2,1,0,0.05,0.15,0
56.0,20220704_7_MS,04-07-2022,sych,CARN,903,0: 0 - 20 %,34,4,5,26.0,30,NON,,1.0,1.0,F,1.0,1.0,F,1.0,1.0,F,0.0,0.0,F,2.0,2.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,2.0,2.0,F,1.0,2.0,F,2.0,1.0,F,1.0,1.0,F,1.0,0.0,F,1.0,1.0,F,0.0,1.0,F,2.0,1.0,F,2.0,1.0,F,1.0,1.0,F,0.0,1.0,F,POINT (650046.9624303316 6891662.207611909),DSF_CHT_01_2022_20220704_7_MS_shp.zip,0x91c243580690cce9,CARN,u,25,1,13,4,2,0,0,0.0,0.1,0
299.0,20220705_15_AVI,05-07-2022,vinet aodren,RAMB,232,2: 50 - 75 %,51,2,4,15.0,20,NON,,2.0,2.0,F,3.0,3.0,F,1.0,1.0,F,1.0,1.0,F,2.0,2.0,F,0.0,0.0,F,1.0,2.0,F,3.0,3.0,F,1.0,1.0,F,2.0,3.0,F,4.0,4.0,F,4.0,4.0,F,4.0,4.0,F,4.0,3.0,F,4.0,4.0,F,5.0,5.0,F,5.0,5.0,F,4.0,4.0,F,4.0,4.0,F,0.0,1.0,F,POINT (608950.204509143 6856078.995046495),DSF_CHT_01_2022_20220705_15_AVI_shp.zip,0x76322e8a7ffc932b,RAMB,a,0232,1,4,1,3,2,9,0.55,0.7,2
300.0,20220705_15_AVI,06-07-2022,vinet aodren,RAMB,2411,0: 0 - 20 %,34,3,5,25.0,20,NON,,1.0,1.0,F,0.0,0.0,F,0.0,0.0,F,1.0,1.0,F,0.0,0.0,F,1.0,1.0,F,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,1.0,2.0,F,0.0,1.0,F,1.0,1.0,F,2.0,2.0,F,1.0,1.0,F,2.0,2.0,F,2.0,2.0,F,1.0,1.0,F,2.0,2.0,F,0.0,1.0,F,0.0,1.0,F,POINT (622435.5828042184 6835249.6513771),DSF_CHT_01_2022_20220705_15_AVI_shp.zip,0xadfb7005490b7e99,RAMB,b,2411,3,12,1,4,0,0,0.0,0.2,0
301.0,20220705_15_AVI,06-07-2022,vinet aodren,RAMB,2412,1: 20 -50 %,36,3,5,30.0,30,NON,,0.0,0.0,F,0.0,0.0,F,1.0,1.0,F,0.0,1.0,F,0.0,0.0,F,0.0,1.0,F,0.0,0.0,F,1.0,2.0,F,1.0,1.0,F,0.0,2.0,F,0.0,1.0,F,1.0,1.0,F,1.0,1.0,F,0.0,0.0,F,0.0,2.0,F,0.0,2.0,F,1.0,2.0,F,1.0,1.0,F,1.0,1.0,F,1.0,2.0,F,POINT (622470.2516771461 6835342.505178093),DSF_CHT_01_2022_20220705_15_AVI_shp.zip,0x4e50d64d592b60ed,RAMB,u,2412,5,9,6,0,0,0,0.0,0.0,0
17.0,20220705_f_repose,05-07-2022,sw,F-REPOSE,118,0: 0 - 20 %,33,5,5,12.0,20,NON,point déplacé : trop prêt du château d'eau  -  boleau bm en bordure de placette,5.0,5.0,F,5.0,5.0,F,0.0,1.0,F,0.0,3.0,F,0.0,2.0,F,0.0,2.0,T,0.0,3.0,T,1.0,3.0,T,1.0,3.0,T,5.0,5.0,F,5.0,5.0,F,0.0,2.0,T,0.0,2.0,T,0.0,1.0,T,0.0,2.0,F,0.0,0.0,T,1.0,2.0,F,0.0,0.0,F,0.0,1.0,F,0.0,2.0,F,POINT (637238.6011611045 6859829.741166132),DSF_CHT_01_2022_20220705_f_repose_shp.zip,0x358542b4a4a2590a,F-REPOSE,b,7,2,3,7,4,0,4,0.2,0.4,1
18.0,20220705_f_repose,05-07-2022,sw,F-REPOSE,119,0: 0 - 20 %,26,5,5,9.0,20,NON,gros chene en bordure de placette  -  chene pb compté sur le placeau,0.0,1.0,F,0.0,2.0,F,1.0,2.0,F,1.0,2.0,F,0.0,3.0,F,0.0,1.0,F,0.0,0.0,T,0.0,1.0,F,5.0,5.0,F,1.0,3.0,F,0.0,2.0,F,2.0,4.0,F,0.0,2.0,F,0.0,2.0,F,0.0,2.0,T,0.0,3.0,F,0.0,3.0,F,0.0,1.0,F,0.0,1.0,T,0.0,1.0,F,POINT (637136.7266960507 6859121.202475489),DSF_CHT_01_2022_20220705_f_repose_shp.zip,0x987c3a47b35f06f4,F-REPOSE,a,24,1,6,7,4,1,1,0.1,0.3,0
1054.0,20220705_23_RELEVE,05-07-2022,carré douchin,VERSAILL,146,0: 0 - 20 %,50,4,5,12.0,20,AS,limite hétérogène à 10%,0.0,1.0,F,1.0,2.0,F,2.0,3.0,F,2.0,2.0,F,1.0,1.0,T,2.0,1.0,F,1.0,1.0,F,5.0,5.0,F,1.0,2.0,F,1.0,2.0,F,1.0,2.0,F,1.0,2.0,F,1.0,1.0,F,1.0,2.0,F,1.0,1.0,F,0.0,1.0,F,1.0,1.0,F,1.0,1.0,F,1.0,2.0,F,1.0,2.0,F,POINT (638072.865470955 6854409.564541631),DSF_CHT_01_2022_20220705_LC_VERSAILL_shp.zip,0x243879d0ba03b64f,VERSAILL,b,25,0,8,9,2,0,1,0.05,0.15,0
1055.0,20220705_23_RELEVE,05-07-2022,carré douchin,VERSAILL,147,0: 0 - 20 %,44,5,5,9.0,20,EMC,,0.0,1.0,F,1.0,2.0,F,1.0,2.0,F,1.0,2.0,F,1.0,1.0,F,1.0,1.0,F,1.0,3.0,F,1.0,2.0,F,1.0,1.0,F,2.0,3.0,F,1.0,1.0,T,2.0,2.0,F,0.0,1.0,F,2.0,1.0,F,1.0,2.0,F,1.0,3.0,F,1.0,2.0,F,2.0,2.0,F,1.0,2.0,F,2.0,3.0,F,POINT (638450.7309487477 6854257.408640739),DSF_CHT_01_2022_20220705_LC_VERSAILL_shp.zip,0xe0e5e4cfb47a0c27,VERSAILL,b,35,0,6,8,6,0,0,0.0,0.3,0
1057.0,20220705_23_RELEVE,05-07-2022,carré douchin,VERSAILL,142,0: 0 - 20 %,39,5,5,17.0,20,NON,,0.0,1.0,T,1.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,T,1.0,2.0,T,0.0,1.0,F,3.0,4.0,F,1.0,2.0,T,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,0.0,1.0,T,1.0,1.0,T,0.0,1.0,F,0.0,1.0,T,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,POINT (633243.8617557132 6855189.770597997),DSF_CHT_01_2022_20220705_LC_VERSAILL_shp.zip,0xe37fb3d51d451f2e,VERSAILL,a,7,1,16,2,0,0,1,0.05,0.05,0
1056.0,20220705_23_RELEVE,05-07-2022,carré douchin,VERSAILL,139,1: 20 -50 %,43,5,5,16.0,20,NON,Point légèrement décalé.,2.0,1.0,T,1.0,3.0,T,2.0,3.0,T,4.0,4.0,F,5.0,5.0,F,4.0,4.0,F,0.0,1.0,T,1.0,2.0,T,0.0,1.0,T,1.0,1.0,T,1.0,2.0,F,3.0,2.0,T,1.0,2.0,F,1.0,2.0,F,0.0,2.0,F,2.0,3.0,F,5.0,5.0,F,4.0,5.0,F,5.0,5.0,T,5.0,5.0,F,POINT (633510.1112598437 6855230.050458369),DSF_CHT_01_2022_20220705_LC_VERSAILL_shp.zip,0xa7c58a6380758024,VERSAILL,c,8,0,3,6,4,0,7,0.35,0.55,1
1058.0,20220705_23_RELEVE,05-07-2022,carré douchin,VERSAILL,136,1: 20 -50 %,41,4,5,13.0,20,EMC,déplacer de qq mètres /CHX,1.0,3.0,F,1.0,3.0,F,2.0,3.0,F,1.0,2.0,F,2.0,2.0,F,1.0,2.0,F,2.0,3.0,F,0.0,2.0,F,1.0,2.0,F,1.0,3.0,T,1.0,2.0,F,0.0,1.0,F,1.0,3.0,F,0.0,2.0,F,1.0,3.0,F,1.0,2.0,F,0.0,1.0,T,1.0,2.0,F,0.0,1.0,T,1.0,2.0,F,POINT (631955.0456450323 6855552.027010786),DSF_CHT_01_2022_20220705_LC_VERSAILL_shp.zip,0x7d91d0617d1f9231,VERSAILL,b,1,0,3,9,8,0,0,0.0,0.4,0
1059.0,20220705_23_RELEVE,05-07-2022,carré douchin,VERSAILL,135,0: 0 - 20 %,34,5,5,16.0,20,NON,en remplacement,0.0,1.0,T,0.0,0.0,T,0.0,0.0,F,0.0,1.0,T,0.0,0.0,T,0.0,0.0,F,0.0,1.0,T,1.0,1.0,F,0.0,1.0,F,0.0,1.0,T,0.0,0.0,T,0.0,1.0,T,0.0,0.0,T,0.0,0.0,T,0.0,0.0,F,0.0,1.0,T,0.0,1.0,T,0.0,1.0,F,0.0,1.0,T,0.0,1.0,T,POINT (632545.9939828704 6855408.276824267),DSF_CHT_01_2022_20220705_LC_VERSAILL_shp.zip,0x41b24ffd08b087b9,VERSAILL,u,3,8,12,0,0,0,0,0.0,0.0,0
10.0,20220705_malmaison,05-07-2022,sw,MALMAI92,112,3: 75 - 100 %,37,5,5,12.0,20,NON,point deplace  -  taillis pb bm deperissant,5.0,5.0,T,0.0,2.0,T,0.0,3.0,T,1.0,4.0,T,1.0,4.0,T,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,4.0,1.0,F,5.0,5.0,F,4.0,2.0,F,2.0,3.0,T,1.0,3.0,T,0.0,2.0,T,2.0,4.0,F,4.0,2.0,F,2.0,3.0,T,2.0,3.0,T,1.0,2.0,T,POINT (638261.472568589 6861745.372734314),DSF_CHT_01_2022_20220705_malmaison_shp.zip,0xfeabb1b6d4ef4c0b,MALMAI92,u,50,0,0,3,5,6,6,0.6,0.85,2
11.0,20220705_malmaison,05-07-2022,sw,MALMAI92,109,3: 75 - 100 %,26,5,4,11.0,20,NON,,5.0,5.0,T,5.0,5.0,F,5.0,5.0,F,3.0,2.0,F,3.0,2.0,F,1.0,3.0,F,5.0,5.0,F,1.0,3.0,F,1.0,2.0,F,1.0,3.0,F,1.0,3.0,T,2.0,3.0,F,2.0,3.0,F,4.0,2.0,F,1.0,3.0,F,2.0,3.0,F,1.0,1.0,T,1.0,2.0,T,1.0,4.0,F,1.0,3.0,F,POINT (638300.6661334926 6861789.408477549),DSF_CHT_01_2022_20220705_malmaison_shp.zip,0x886fa29e13a2f96e,MALMAI92,u,50,0,1,2,11,2,4,0.3,0.85,1
12.0,20220705_malmaison,05-07-2022,sw,MALMAI92,108,0: 0 - 20 %,28,5,5,20.0,20,NON,futaie a gb,0.0,1.0,T,0.0,1.0,T,0.0,1.0,F,0.0,2.0,T,0.0,2.0,F,1.0,3.0,F,0.0,3.0,F,0.0,2.0,F,0.0,1.0,T,0.0,3.0,F,0.0,1.0,F,0.0,0.0,T,0.0,2.0,T,0.0,0.0,F,0.0,2.0,F,1.0,2.0,T,0.0,1.0,F,1.0,2.0,F,0.0,0.0,F,0.0,2.0,T,POINT (638254.0754634354 6861903.163974212),DSF_CHT_01_2022_20220705_malmaison_shp.zip,0x58d99f6675ad3bc2,MALMAI92,u,54,3,6,8,3,0,0,0.0,0.15,0
13.0,20220705_malmaison,05-07-2022,sw,MALMAI92,104,0: 0 - 20 %,44,5,5,15.0,30,NON,futaie sur souche a bm gb,0.0,0.0,F,0.0,1.0,T,0.0,1.0,T,1.0,1.0,T,0.0,1.0,T,0.0,1.0,T,0.0,1.0,T,0.0,1.0,T,0.0,2.0,T,0.0,1.0,T,0.0,2.0,T,1.0,2.0,T,0.0,0.0,F,0.0,3.0,F,0.0,0.0,T,0.0,2.0,T,0.0,2.0,T,0.0,2.0,T,0.0,1.0,T,0.0,1.0,T,POINT (638556.4116899548 6862160.512796503),DSF_CHT_01_2022_20220705_malmaison_shp.zip,0xeda7d1a2613ab3c1,MALMAI92,b,74,3,10,6,1,0,0,0.0,0.05,0
14.0,20220705_malmaison,05-07-2022,sw,MALMAI92,101,3: 75 - 100 %,26,5,5,12.0,20,AS,zone complètement deperissante,3.0,3.0,F,5.0,5.0,F,5.0,5.0,F,4.0,4.0,T,5.0,5.0,T,5.0,5.0,F,5.0,5.0,T,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,1.0,2.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,T,5.0,5.0,F,5.0,5.0,F,1.0,2.0,T,5.0,5.0,F,POINT (638228.5599179999 6862492.370737511),DSF_CHT_01_2022_20220705_malmaison_shp.zip,0x548eed3a7eb17ef8,MALMAI92,a,63,0,0,2,0,1,17,0.9,0.9,3
15.0,20220705_malmaison,05-07-2022,sw,MALMAI92,107,0: 0 - 20 %,37,5,5,13.0,30,NON,futaie sur souche a bm,0.0,3.0,T,0.0,3.0,F,0.0,1.0,T,0.0,2.0,T,0.0,1.0,T,0.0,1.0,T,0.0,2.0,T,1.0,2.0,T,0.0,2.0,T,0.0,1.0,T,1.0,3.0,T,0.0,2.0,T,0.0,3.0,T,1.0,3.0,T,0.0,3.0,T,0.0,3.0,T,1.0,3.0,T,0.0,3.0,F,1.0,3.0,F,1.0,3.0,F,POINT (639135.2520187674 6861966.718452625),DSF_CHT_01_2022_20220705_malmaison_shp.zip,0x9e4ba4518ec98f05,MALMAI92,u,10,0,4,5,11,0,0,0.0,0.55,0
16.0,20220705_malmaison,05-07-2022,sw,MALMAI92,114,2: 50 - 75 %,32,5,5,11.0,30,NON,doute sur couvert,5.0,5.0,F,2.0,4.0,F,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,2.0,4.0,F,4.0,3.0,F,1.0,4.0,T,3.0,3.0,F,5.0,5.0,F,1.0,2.0,F,2.0,4.0,F,0.0,3.0,F,5.0,5.0,F,5.0,5.0,F,2.0,4.0,F,1.0,4.0,F,5.0,5.0,F,5.0,5.0,F,1.0,3.0,T,POINT (638812.7948156396 6861632.172518797),DSF_CHT_01_2022_20220705_malmaison_shp.zip,0x8a3acf0576512b18,MALMAI92,u,22,0,0,1,2,7,10,0.85,0.95,3
157.0,20220706_45_ng,06-07-2022,girardot,SAINT-BE,186,0: 0 - 20 %,30,5,5,30.0,40,EMC,coupe en cours,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,1.0,F,0.0,0.0,F,0.0,0.0,F,0.0,0.0,F,POINT (620299.2185803856 6832887.710791481),DSF_CHT_01_2022_20220706_45_ng_shp.zip,0xdae50af62b9fceab,SAINT-BE,a,35,5,15,0,0,0,0,0.0,0.0,0
158.0,20220706_45_ng,06-07-2022,girardot,SAINT-BE,187,1: 20 -50 %,22,4,5,30.0,30,EMC,coupe en cours,0.0,0.0,F,0.0,2.0,F,5.0,5.0,F,0.0,1.0,F,0.0,0.0,F,0.0,1.0,F,0.0,1.0,F,1.0,1.0,F,0.0,0.0,F,0.0,2.0,F,0.0,1.0,F,0.0,1.0,F,3.0,4.0,F,0.0,1.0,F,0.0,1.0,F,0.0,2.0,F,0.0,0.0,F,3.0,4.0,F,2.0,3.0,F,1.0,1.0,F,POINT (620133.8287854323 6832880.919119693),DSF_CHT_01_2022_20220706_45_ng_shp.zip,0xdbee8ff23476e881,SAINT-BE,a,35,4,9,3,1,0,3,0.15,0.2,0
1060.0,20220711_24_RELEVE,11-07-2022,carré,BOISARCY,122,0: 0 - 20 %,77,5,5,8.0,40,NON,10% mélange BOU. parc. privée,0.0,2.0,F,1.0,1.0,F,0.0,1.0,T,0.0,1.0,T,0.0,1.0,F,0.0,1.0,T,0.0,1.0,T,0.0,1.0,F,0.0,2.0,F,0.0,1.0,F,1.0,1.0,F,0.0,1.0,T,2.0,2.0,T,0.0,1.0,T,0.0,2.0,F,0.0,2.0,F,1.0,2.0,T,0.0,1.0,F,0.0,2.0,F,1.0,2.0,F,POINT (624518.2384888518 6857692.935484227),DSF_CHT_01_2022_20220711_LC_BOISARCY_Cplmnt_shp.zip,0x9804eacd26724b56,DSF,,,0,12,7,1,0,0,0.0,0.05,0
1061.0,20220711_24_RELEVE,11-07-2022,carré,BOISARCY,123,1: 20 -50 %,51,5,5,7.0,40,NON,parc. prop. privée,0.0,1.0,F,1.0,1.0,F,1.0,2.0,T,1.0,2.0,T,0.0,1.0,F,0.0,2.0,F,1.0,2.0,F,1.0,2.0,F,1.0,2.0,F,1.0,2.0,F,0.0,2.0,T,1.0,2.0,T,1.0,3.0,T,0.0,2.0,F,1.0,3.0,T,1.0,2.0,T,0.0,2.0,T,1.0,2.0,T,1.0,2.0,T,1.0,2.0,F,POINT (624628.0893840475 6857721.969521049),DSF_CHT_01_2022_20220711_LC_BOISARCY_Cplmnt_shp.zip,0x87bb590bd8b9ae33,DSF,,,0,3,15,2,0,0,0.0,0.1,0
1062.0,20220711_24_RELEVE,11-07-2022,carré,BOISARCY,800,1: 20 -50 %,52,5,5,11.0,20,NON,parc. prop. privée,1.0,2.0,F,0.0,1.0,F,5.0,5.0,F,2.0,2.0,F,3.0,4.0,F,1.0,2.0,T,2.0,2.0,F,1.0,3.0,F,1.0,2.0,T,1.0,3.0,F,1.0,1.0,F,1.0,1.0,F,1.0,1.0,T,0.0,1.0,F,1.0,2.0,F,1.0,2.0,F,2.0,3.0,F,1.0,3.0,F,5.0,5.0,F,5.0,5.0,F,POINT (625135.9411103788 6857866.222607731),DSF_CHT_01_2022_20220711_LC_BOISARCY_Cplmnt_shp.zip,0x2f44c03b1cc5c3d3,BOISARCY,b,34,0,5,5,6,0,4,0.2,0.5,1
1063.0,20220711_24_RELEVE,11-07-2022,carré,BOISARCY,801,0: 0 - 20 %,66,5,5,8.0,20,NON,.c,0.0,1.0,F,0.0,1.0,T,0.0,1.0,T,0.0,1.0,F,1.0,2.0,F,0.0,1.0,F,2.0,1.0,F,0.0,1.0,T,1.0,2.0,T,1.0,2.0,F,1.0,1.0,T,2.0,2.0,F,0.0,1.0,T,0.0,1.0,F,1.0,3.0,F,1.0,1.0,T,1.0,2.0,T,0.0,1.0,F,1.0,2.0,F,0.0,1.0,T,POINT (625608.6407727106 6857469.429998216),DSF_CHT_01_2022_20220711_LC_BOISARCY_Cplmnt_shp.zip,0xdfbbe856d8d821b1,BOISARCY,b,27,0,12,6,2,0,0,0.0,0.1,0
657.0,20220712_61_RELEVE,12-07-2022,watkins,GRAN-C,153,1: 20 -50 %,39,5,5,20.0,20,NON,,0.0,0.0,T,1.0,1.0,T,1.0,1.0,T,1.0,1.0,T,1.0,1.0,T,1.0,1.0,T,5.0,5.0,F,1.0,1.0,T,2.0,1.0,T,2.0,1.0,T,1.0,2.0,T,1.0,1.0,T,1.0,2.0,T,1.0,1.0,T,1.0,2.0,T,1.0,2.0,T,1.0,2.0,F,1.0,1.0,T,2.0,3.0,T,2.0,3.0,T,POINT (663992.8544022453 6848204.066989802),DSF_CHT_01_2022_20220712_61_RELEVE_shp.zip,0x66841cc55cd637d5,DSF,,,1,9,7,2,0,1,0.05,0.15,0
658.0,20220712_61_RELEVE,12-07-2022,watkins,GRAN-C,154,2: 50 - 75 %,38,5,5,12.0,20,NON,,1.0,2.0,T,5.0,5.0,F,5.0,5.0,F,2.0,2.0,T,1.0,2.0,T,1.0,1.0,T,2.0,1.0,T,2.0,1.0,T,2.0,1.0,T,2.0,1.0,T,1.0,1.0,T,1.0,2.0,T,4.0,2.0,T,1.0,2.0,T,1.0,1.0,T,1.0,1.0,T,1.0,1.0,T,3.0,3.0,F,2.0,2.0,F,3.0,3.0,F,POINT (664005.5975657603 6848285.535914684),DSF_CHT_01_2022_20220712_61_RELEVE_shp.zip,0x31f44faf1d496626,DSF,,,0,5,8,2,3,2,0.25,0.35,1
660.0,20220712_61_RELEVE,12-07-2022,watkins,GRAN-C,148,2: 50 - 75 %,27,5,5,15.0,40,NON,,3.0,3.0,T,2.0,2.0,T,3.0,2.0,F,5.0,5.0,F,2.0,1.0,F,4.0,3.0,T,4.0,4.0,F,5.0,5.0,F,1.0,1.0,T,2.0,2.0,T,1.0,2.0,F,1.0,1.0,T,1.0,1.0,T,5.0,5.0,F,5.0,5.0,F,1.0,1.0,T,1.0,1.0,T,3.0,3.0,T,5.0,5.0,F,2.0,2.0,T,POINT (662957.4165691811 6849034.273329697),DSF_CHT_01_2022_20220712_61_RELEVE_shp.zip,0xb929538e6266896b,DSF,,,0,5,2,4,2,7,0.45,0.65,1
659.0,20220712_61_RELEVE,12-07-2022,watkins,GRAN-C,152,3: 75 - 100 %,26,4,4,20.0,40,NON,,4.0,3.0,F,2.0,4.0,F,4.0,3.0,F,5.0,5.0,F,1.0,1.0,F,4.0,3.0,F,4.0,3.0,F,4.0,3.0,T,4.0,3.0,F,5.0,5.0,F,5.0,5.0,F,4.0,3.0,F,3.0,2.0,F,1.0,1.0,F,2.0,2.0,F,5.0,5.0,F,5.0,5.0,F,4.0,3.0,F,4.0,3.0,F,4.0,3.0,F,POINT (664210.4492380838 6848484.263010829),DSF_CHT_01_2022_20220712_61_RELEVE_shp.zip,0x2905bcfed0ac453e,DSF,,,0,2,0,2,1,15,0.8,0.9,3
661.0,20220712_61_RELEVE,13-07-2022,watkins,GRAN-C,151,3: 75 - 100 %,38,4,5,15.0,30,NON,,2.0,2.0,F,3.0,2.0,F,2.0,2.0,T,2.0,2.0,T,5.0,5.0,F,5.0,5.0,F,5.0,5.0,F,1.0,2.0,F,4.0,3.0,F,4.0,3.0,F,4.0,4.0,T,5.0,5.0,F,3.0,2.0,T,5.0,5.0,F,5.0,5.0,F,2.0,2.0,T,5.0,5.0,F,1.0,2.0,T,2.0,3.0,F,1.0,1.0,T,POINT (663409.4935790699 6848854.585391919),DSF_CHT_01_2022_20220712_61_RELEVE_shp.zip,0x31f5d8fc8549e67b,DSF,,,0,1,2,7,0,10,0.5,0.85,2
